global_prod_id,product_name
P0503,تافاسين 750مج 5ق س ج/حكمة
P0504,ديابيتونورم 45مج 15ق س ق/اكتوبر
P0505,تادانيرفي 20مج 4فيلم/نيرهادو
P0506,فلوكسامو 1جم  16ق س ج/امون
P0507,سيروكويل 25مج 10ق س ج/استرازينيكا
P0508,كارفيد 6.25مج 30ق س ق/ابيكس
P0509,دلتافيت ب12 1مج30ق س ج/دلتا فارم
P0510,نوفيستوريك 10مج ق س ج/المستقبل
P0511,فلوباديكس 8مج30ق س ج/ايفا
P0512,ايزابريل كو12.5/20مج 30ق س ج/ابيكس
P0513,بانتولوك 40 مج 14ق  س ق/المهن
P0514,ثيوتاسيد مركب 600مج 3 شرايط س ج/ايفا فارم
P0515,فيروديب 30كبسولة س ج/جلوب
P0516,ايفا كريم بشرة جليسرين 55جم
P0517,ايفا اى كرياتين بلسم عادى
P0518,ايفا اى كرياتين كريم تصفيف
P0519,عازل ديوريكس3ق اكسترا دوتس
P0520,نيورازين 100مج 20ق/مصر
P0521,اتور 10مج 7ق س ق/ابيكو
P0522,روماتيزين كريم مساج 30جم س ج/ميديزن
P0523,ميديكسافلام 12لبوس 15مجم/جلوبال نابى
P0524,ستارفيل غسول جل اخضر 200مل س ج
P0525,تاردانزا60مجم3قرص/ايفا
P0526,ليفوكار 25/250مج 30ق س ج/الفاكيور
P0527,بون وان 0.5 مكجم 30ق س ج/مينا فارم
P0528,بروتوفيكس40مج 14ق س ج/راميدا
P0529,سيالس20مج 2ق س ج/ليللى
P0530,كلافيموكس 1جم س ج/فاركو
P0531,كاندلاكان بلس12.5/16مج 14ق س ج/المستقبل
P0532,ايفيبرونت شراب120مل س ق/تاج فارما
P0533,سى زنك كبسولات جيلاتينيه/30كبسوله
P0534,لوبريفيسك 0.1% قطرة 10مل س ج/حكمة
P0535,اوركاديكسولين قطرة5مل س ج/ثلاجة /اوركيديا
P0536,دولسيل 2مج 30ق س ق/المهن
P0537,دوجماتيل فورت200مج10ق س ج/سانوفي افنتس
P0538,مينوكسيديل فورت 5% جل60جم س ج/فارما كير
P0539,سيتال 500مج 20ق س ق/ابيكو
P0540,سيرباس100مج 10ق/مصنع
P0541,فانو كريم 50جم س ق/ماكرو
P0542,تندوكال اكياس كالسيوم  س ق/مرفا فارو
P0543,بيرفورما اكسترا محلول5% 60مل س ج/الاندلس
P0544,فليكسيلاكس (500/50مج) 30ق س ج/حكمة
P0545,جروث فورميلا حوامل فانيليا س ج/بايو فارما
P0546,توسيستوب 60 مجم ق س ج/الدلتا للتجارة
P0547,بيتاسيرك 24مج40ق س ج/ابوت
P0548,جالفيز مت 850/50مج 30ق س ق/نوفارتس
P0549,لبن هيرو 2  400جم/هيرو
P0550,تكنوسبيرون اقراص س ج/ تكنوفارما
P0551,ريجيماكس 120 مج 3شريط  س ج/بنتا فارم
P0552,اميبازول 1جم 2ق/ايجيفار
P0553,كو فازوتك 25/160 اقراص/ابيكو
P0554,فاركوسين كريم 0.1%  20جم س ج/فاركو
P0555,توسيفان ان شراب 125مل س ج/مصر
P0556,باور كولد اند فلو 20ق س ج/كيميفارم
P0557,سيمباتكس 30مج 30ك س ج/ايفا
P0558,كلاجون 20كبسول س ج/ميباكو
P0559,ميكوجيل شراب 180مل س ج/ابيكو
P0560,كيوراديك كريم بديل فيوسيكورت
P0561,سيبرو ديازول 20ق س ج/مينا فارم
P0562,سنترم ابيض مع لوتين 30ق
P0563,رواتينكس  45ك  س ق/امون
P0564,هيموستاتين 500مج 30ق/فارما كير
P0565,فينتوكف (بدون سكر)ش 125مل/جراند
P0566,بيرجاتون20مج 30ق  س ق/ممفيس
P0567,املوديبين10مجم ق/العامرية
P0568,املوديبين 5مج 30ق  س ق/العامرية
P0569,لورنوكسيكام امبول س ج/جلوبال نابي
P0570,زنك اوليف لوسيون كولدج
P0571,ابيكسيدون 2مج 20ق/ابيكس
P0572,سيريلاك تفاح وقمح بدون لبن125م/نسله
P0573,بى كوم 6امبول س ج
P0574,اورينت ان كريم 50جم س ق/فارماسيا
P0575,سيريلاك قمح 125جم
P0576,باى كيتوجيسك150مج 3ش س ج/الفرعونية
P0577,ادويفلام 50مج اى ار 20ك س ق/ادويا
P0578,سيليبورج 200 مج 20ك س ج/برج
P0579,ستيرونات نور 5مج 20ق س ج/هاى فارم
P0580,تريب جولد 250مج 30ك س ج/نيرهادو
P0581,دونيفوكسات 80مج  30ق س ج/ايفا
P0582,فيسيرالجين 6امبول س ج/سيديكو
P0583,ستاركو بريكس 5مجم30قرص س ج/ابيكس
P0584,اورلى 120 مج 30ك س ج/ايفا
P0585,بوليمير اطفال هايبر تونيك 2.3% 100مل /جلورى
P0586,رنيو محلول عدسات 240مل
P0587,كونترولوك 40مجم 14ق  س ج/تاكيدا
P0588,هالونيز 1.5مج 10ق/القاهرة
P0589,توب فور كريم 15جم /حكمة
P0590,ايزابريل 10مج (عادي) 30ق س ج/ابيكس
P0591,ديكسفيت اقراص 10000وحده/سيف لايف
P0592,سويتال اقراص 50قرص س ق
P0593,اليتاك كريم  س ق/ايليت فارماسيا
P0594,سيكم بيبى كالم 15 كيس /اتوس
P0595,لاميفين 125مج 14ق  س ق/المجموعة المصرية
P0596,فاردى 20مج 4ق س ق/حكمة
P0597,كلنسو غسول نسائي 200مل س ق/افانو
P0598,سيريلاك ارز وخضار و لبن  - 125جم
P0599,تيراتام اكس ار750مج 20ق س ج/الاندلس
P0600,كال ماج اقراص عادى 30ق/طيبة
P0601,ازروليد 500مج 3ق س ج/العامرية
P0602,هاى بوتنسي 30ق س ج/نيرهادو
P0603,اكتى كولا ادفانس 10اكياس  س ق/ايفا
P0604,بريت غسول عنايه شخصيه 250مل  س ج/كيمت
P0605,فاكتو مرهم 30جم س ج/ايه يو جي
P0606,مالتى ريلاكس10 2ش/ابيكس
P0607,اندرال 10مج 50ق  س ق/استرازينيكا
P0608,بيزوكارد 5مج 30ق/جلوبال
P0609,جى بى سى كريم  حروق  50جم/كيمت فارم
P0610,جليبتس 50مج 30ق/ايفا
P0611,مالوكس 20كيس ليمون س ق/سانوفي/رامكو
P0612,ليمتلس ليبوفيركس 40مجم  س ق/ايفا
P0613,كولميديتين 0.5مج 100ق/القاهرة
P0614,اتاكاند 4مج 14ق س ج/استرازينيكا
P0615,بلافيكس75(مرتجع مع العربية) 28ق س ج/افنتس
P0616,توجيو سولوستار 300وحده 3 قلم  س ق/ثلاجه/11/25
P0617,اوبتيزولين قطرة 10مل س ج/جمجوم
P0618,زولامول قطرة 5مل  س ق/جمجوم
P0619,ديكلوبرو 150مجم 20 ق س ج
P0620,ديكلوفين 75مج 3امبول س ج/فاركو
P0621,اليمبوسيس5مجم 30ق/زيتا فارم
P0622,دابافيلداكتين 10مجم 28ق س ج/راميدا
P0623,ايبانتين 100مج 50ك  س ق/اكديما
P0624,سيكوبرام20مج 20ق  س ق/فارما كير
P0625,اندوفيمبامايد 100مجم 30قرص س ج/الاندلس
P0626,بورجازون كريم0.1% 20جم  س ج/برج
P0627,ديكسازون 0.5مج 60ق س ج/القاهرة
P0628,فايركتا 100مج 12ق س ج/ايفا
P0629,جابتين 100مج 30ك س ج/دلتا فارم
P0630,ديكانست اس ار 20ق س ج/ابيكس
P0631,ديمرا 20ق  س ج/اكتوبر
P0632,جوانتى فحص شفاف ثقيل
P0633,ايفا بودرة قدم منتول
P0634,شكاكة اكيو تشيك 100ق
P0635,فيانسيه2*1 اصفر كبير
P0636,جونسون زيت 75مل عادى بمبى
P0637,جليسوليد لوشن 200مل كلاسيك
P0638,لونا ايمولينت مرطب للشفاه شيا 10جم
P0639,بلاستر سيلك 5سم * 5 ياردة
P0640,شان جل مرطب 60مل
P0641,سرنجات انسولين كورى 10 حقن
P0642,لابيلو زبدة بطيخ
P0643,لابيلو زبدة روز
P0644,لابيلو زبدة كريز
P0645,لابيلو زبدة فراولة
P0646,لابيلو زبدة كلاسيك ازرق
P0647,ارجنتو كريم محيط العين عرض2ق
P0648,سوفى مسك طويل دوبل 16فوطة
P0649,بلاستر مدور 100ق
P0650,عازل وان تاتش احمر
P0651,عازل وان تاتش فضى
P0652,سباركل شامبو 350مل بمبى
P0653,لونا زبدة كاكاو مشكل 2ق
P0654,قطن الصياد 50جرام 1ك
P0655,مووف مساج روتكــس  س ق
P0656,ستيموماكس 100مج 5ق /يديكو
P0657,ميلوكين 4% كريم 20جم  س ق/بيوفارم
P0658,ديباكين شراب 125مل  س ق/سانوفي افنتس
P0659,فلاجيل شراب 125مج 100مل  س ق/سانوفي
P0660,باوريكتا 10مج 6ق(للتفتت بالفم)/ايفا
P0661,فوميبريك 30ق  س ج/ماركيرل
P0662,بترو 20ق س ج/الفاكيور
P0663,بيرفكتيل اوريجنال س ق/فيتابيوتكس
P0664,قربة ماء
P0665,تانتم مضمضة 125مل س ج/ابيكو
P0666,ايفرزين 1% لوسيون 60مل س ق/يونيفارم
P0667,بروفين كولد 20ق  س ق/ابوت
P0668,فيتامين هـ 400مج24ك س ج/فاركو
P0669,فيتاسيد سي 1جم12ق فوار س ج/سيد
P0670,ليمتلس كافيين سريع الذوبان /ايفا
P0671,اكنى اكت جيل حب الشباب س ج
P0672,ايرونيل شراب120مل/سيديكو
P0673,ايرونيل 2.5مج 20ق س.ج/سيديكو
P0674,بيوديلايزر بخاخ400ميكرو60ك س ج/العامرية
P0675,كيفن تك لاصقة 30مج 7قطع س ج/جيل فارم
P0676,ليمتلس ماغنسيوم150مجم/ايفا
P0677,باليت صبغه بنى متوسط 0-4
P0678,باليت صبغه باذنجانى مكثف 89-4
P0679,ديرما اكتف اكتى كلير فومنج جل250مل
P0680,نيفيا بليه رجالى ديب
P0681,نيفيا بليه رجالى50مل فريش اكتف
P0682,افودا رت 0.5مج 30ك س ج/مودرن
P0683,ليسيد لوسيون 30مل س ج/مصر
P0684,باوريكتا 20مج 4ق س ج/ايفا
P0685,بايو لجام60/100مجم(8قرص)/بيوميد
P0686,كيناكومب كريم 15جم س ج/جلاكسو4
P0687,باى بروفينيد 150مج20ق س ج/سانوفي
P0688,بيبى كالم سيكم اكياس  س ج/اتوس
P0689,نابى فيت 100 مجم8قرص س ج /جلوبال نابي
P0690,ديكسفيت 10000وحده(بديل اوسوفورتين)20ق س ج/سيف
P0691,0
P0692,جامافير20 ك(بديل فيروترون) س ج /جاما
P0693,نازونيكس 0.05% بخاخ ثلاجة س ج/رامكو
P0694,اوميجا زاد شراب/سيف لايف
P0695,اوريكس اسبراى س ق/اوريجينال
P0696,توبيراميت 100مج 10ق س ج/سبأ
P0697,ديورجوى60مج 3ق س ج/حكمة
P0698,ميتابسين ق س ج/سيف لايف
P0699,ويل مان اورجينال30ق س ج/فيتابيوتكس
P0700,شرايط سكر جلوكودكتور اوتو##
P0701,قصافه كبار اشلى بالقطعة
P0702,جليسرين عادى 50م/افاق
P0703,بيبى جوى مقاس2  60ح
P0704,خيط اسنان فلودنت
P0705,كحول ايثلى اسبراى200مل/افاق
P0706,كحول ايثلى اسبراى  120م/افاق
P0707,اركوكسيا90مجم س ج/ميرك
P0708,موبيتيل 3امبول 15مج س ج/المهن
P0709,ديبروساليك لوسيون30مل س ج/ممفيس
P0710,فيدروب(2800و/م)نقط بالفم س ج/المهن
P0711,ميلو مرهم 30جم/ميلانو
P0712,ميكسترا اقراص س ج/اى بى ام
P0713,شرايط سكر اون كول بلس/50شريط
P0714,شرايط سكر اكيو تشك انستانت50 شريط
P0715,دايجينورم شراب120مل س ج/الفرعونية
P0716,دافا ليندى حقن (بديل ديفارول)/المهن
P0717,بيتادين دش مهبلى10% 120م س ج /النيل
P0718,لجنوكايين 5%كريم20 جم س ج /النيل
P0719,بيونال 30ك/فارماكير
P0720,ديلبى 60مج  6ق/بنتا فارم
P0721,فيوسيدرم كريم 2%15جم /ايفا فارم
P0722,نيموفيت جامى 50ق س ج/ثلاجة/نيموفيت
P0723,دانتريلاكس مركب 30ك س ج/كيميفارم
P0724,ماكسى كير كريم مساج 75جم س ج/ماريوفارما
P0725,اوستيوكير شراب120مل س ج/فيتابيوتكس
P0726,كونترابلان 0.75مج 4ك س ج/إيبسي
P0727,فيلوزاك 20مج 3شريط س ج/امون
P0728,كيروفيت 15ك س ج/امون
P0729,دايت سويت 100ق س ج/العامرية
P0730,صابونة كبريت س ج/روتكس
P0731,ايموكس 250مج شراب 60مل س ج /ابيكو
P0732,بريليك 90مجم 56قرص س ج /استرازينيكا
P0733,بلاستر طبى 1000 قطعه /كيورايد
P0734,ع/وان تو ثرى شراب120مل  س ج/حكمة
P0735,بانثينول النيل 2% كريم 20 جم س ج/النيل
P0736,دافا ليندى 10الاف ود/30 قرص س ج /المهن
P0737,فانجرير شاور جل/سيف لايف
P0738,كارفيبرس 12.5مج 20ق/جلوبال نابي
P0739,ماكسوفاج اكس ار 1000مج30ق س ج/نكست
P0740,بترو30قررررص س ج/الفاكيور
P0741,لولا ويست 3جم 6اكياس/ويسترن
P0742,لوبريكف شراب 100مل س ج/اتكوفارما
P0743,سيبرو 500مج10ق /ممفيس
P0744,سيلجون 20مج 20ق  س ج/ابيكو
P0745,سيبروسين 500مج 10ق س ج/ابيكو
P0746,فينتوسبان 120مل شراب/جاما
P0747,كيتوفان كبسول50مج 30كبسولة س ج/العامرية
P0748,ترايميلزما كريم 30جم س ج
P0749,مصل انفلونزا (مرتجع مع العربية) /انفلوفاك ثلاجة
P0750,اكتوميثرين  5% لوسيون للبالغين50مل س ج/مصر#
P0751,اوستيو زاد شراب س ج/سيف
P0752,دولاجين 10كيس(10جم) /دوليكس
P0753,ايزوكو 60/100مج 8قرص/ماش
P0754,ايكوتو اقراص كالسيوم س ج /سيف لايف
P0755,دياسميكت(1جم/5مل) شراب60مل س ج/الفرعونية
P0756,فيتا سترس 600مج(مع زنك) 20ق س ج/المهن
P0757,مينالاكس10ق س ج/امون
P0758,بالمرز 150م هيرفود اصفر
P0759,عازل وان تاتش
P0760,فازلين ليفر100م عادي
P0761,جبس بلاستيك 6بوصه/بنك
P0762,سباركل شامبو600مل بمبى
P0763,لزق فئران انبوبة/تيمو
P0764,كعب سيليكون م41-42 L
P0765,كلوز اب احمر50مل15%خ
P0766,جونسون زيت75 عادى بمبى ميجا
P0767,ريد اقراص علبة60قرص
P0768,كيروكس بودره
P0769,ماكروفيوران  100مج30ك س ج/القاهرة##
P0770,اكتو زنك 25مج  20ك س ج/اكتوبر
P0771,يونيكتام شراب(250مج)س ج/المهن
P0772,ديكسافين شراب 120مل س ج /فاركو
P0773,ليمتلس كو كيو10 /ايفا
P0774,ليمتلس كيدز شراب 140ملى س ج/ايفا
P0775,ابيكساتراك 5مجم30قرص س ج/ايفا
P0776,موفيكول فوار20كيس(كبار) س ج/اسينو
P0777,نو يوريك 100مج 50ق س ج/ابيكو
P0778,يوريكير كريم 30جم س ج/المجموعة المصرية
P0779,بيبانتين كريم 5%30 جم26/10 /باير
P0780,بيبيلاك اى سى لبن 400جس ج م/نيوتريشي
P0781,ديكلوفين 5أقماع للكبار100مج(ثلاجة) س ج/فاركو
P0782,ليسترين ادفانس وايت250مل/سوفيكو
P0783,ليسترين توتال كير زيرو250(مووف)مل/سوفيكو
P0784,بامبرز مقاس2صغير60ق
P0785,قربة مياه ساخنة
P0786,ماء اكسجين20%لونا
P0787,ترمومتر ديجيتال/جرانزيا
P0788,حفاضات كبار السن تندركس36قL
P0789,دافركس 15ق س ج/ايجيفار
P0790,شان لوشن بادى ميلك 300مل /بارك فيل
P0791,صابونة كبريتاج 100جم س ج
P0792,كابوزايد  25/50اقراص س ج/جلاكسو
P0793,ستيبس كالسيوم 20 قطعة/ويا(ايمينانيس)
P0794,ستارفيل بليه 60مل تفتيح فانيليا  /بارك فيل
P0795,لجنوكايين سبراي 10%  15م  س ج/العربية
P0796,برافاماكس اقراص س ج/كيميفارم
P0797,الوكيتا  شامبو 200مل س ج/بيوتى اند بياند
P0798,اموسيريبرال بلس 30ق س ج/امون
P0799,بنتامكس شراب120مل س ج/الدبيكى
